WELL_NAME,PAD,TARGET_FORMATION,MD_FT,EASTING_FT,NORTHING_FT,TVD_FT,INCLINATION_DEG,AZIMUTH_DEG,DOGLEG_SEVERITY_DEG_100FT,BUILD_RATE_DEG_100FT,ROP_FT_HR,WOB_KLB,FRAC_STAGE,PROPPANT_LBS,FLUID_BBL,ISIP_PSI
MID-C2H,Echo 3,AVU,800,407200.1,411501.3,800.0,0,6.0,0.71,-0.535,39.9,20.1,,,,
MID-C2H,Echo 3,AVU,900,407200.1,411501.3,900.0,0,6.0,0.34,-0.062,30.4,37.1,,,,
MID-C2H,Echo 3,AVU,1000,407200.2,411502.0,1000.0,0.43,6.0,0.72,0.431,34.5,28.1,,,,
MID-C2H,Echo 3,AVU,1100,407200.2,411502.0,1100.0,0,6.0,0.6,-0.573,43.4,21.1,,,,
MID-C2H,Echo 3,AVU,1200,407200.3,411502.6,1200.0,0.33,6.0,0.56,0.326,45.5,34.0,,,,
MID-C2H,Echo 3,AVU,1300,407200.3,411502.6,1300.0,0,6.0,0.93,-0.622,30.7,25.9,,,,
MID-C2H,Echo 3,AVU,1400,407200.3,411503.0,1400.0,0.22,6.0,0.28,0.223,28.3,27.3,,,,
MID-C2H,Echo 3,AVU,1500,407200.4,411503.8,1500.0,0.45,6.0,0.45,0.231,36.9,28.4,,,,
MID-C2H,Echo 3,AVU,1600,407200.5,411504.7,1600.0,0.54,6.0,0.38,0.089,44.4,38.9,,,,
MID-C2H,Echo 3,AVU,1700,407200.6,411505.9,1700.0,0.65,6.0,0.28,0.109,27.8,24.0,,,,
MID-C2H,Echo 3,AVU,1800,407200.6,411505.9,1800.0,0,6.0,0.71,-0.678,46.1,24.7,,,,
MID-C2H,Echo 3,AVU,1900,407200.6,411506.3,1900.0,0.28,6.0,0.59,0.284,27.4,29.1,,,,
MID-C2H,Echo 3,AVU,2000,407200.7,411507.3,2000.0,0.55,6.0,0.32,0.271,47.6,39.4,,,,
MID-C2H,Echo 3,AVU,2100,407200.7,411507.3,2100.0,0,6.0,0.92,-0.825,49.6,29.1,,,,
MID-C2H,Echo 3,AVU,2200,407200.7,411507.3,2200.0,0,6.0,0.74,-0.512,46.2,23.9,,,,
MID-C2H,Echo 3,AVU,2300,407200.7,411507.4,2300.0,0.05,6.0,0.31,0.047,47.7,38.3,,,,
MID-C2H,Echo 3,AVU,2400,407200.8,411508.0,2400.0,0.37,6.0,0.67,0.324,24.9,31.8,,,,
MID-C2H,Echo 3,AVU,2500,407200.8,411508.0,2500.0,0.01,6.0,0.7,-0.365,35.3,34.8,,,,
MID-C2H,Echo 3,AVU,2600,407200.8,411508.0,2600.0,0,6.0,0.5,-0.338,32.7,31.6,,,,
MID-C2H,Echo 3,AVU,2700,407200.8,411508.0,2700.0,0,6.0,0.09,-0.044,35.2,29.1,,,,
MID-C2H,Echo 3,AVU,2800,407200.8,411508.0,2800.0,0,6.0,0.51,-0.248,34.2,39.3,,,,
MID-C2H,Echo 3,AVU,2900,407200.8,411508.0,2900.0,0,6.0,0.28,-0.13,48.8,36.9,,,,
MID-C2H,Echo 3,AVU,3000,407200.8,411508.0,3000.0,0,6.0,0.41,-0.273,35.4,39.5,,,,
MID-C2H,Echo 3,AVU,3100,407200.8,411508.3,3100.0,0.15,6.0,0.33,0.153,45.5,27.1,,,,
MID-C2H,Echo 3,AVU,3200,407200.8,411508.3,3200.0,0,6.0,0.39,-0.305,36.3,28.2,,,,
MID-C2H,Echo 3,AVU,3300,407200.9,411508.8,3300.0,0.27,6.0,0.61,0.27,44.8,22.4,,,,
MID-C2H,Echo 3,AVU,3400,407200.9,411508.8,3400.0,0,6.0,0.99,-0.679,35.2,37.5,,,,
MID-C2H,Echo 3,AVU,3500,407200.9,411508.8,3500.0,0,6.0,0.19,-0.079,39.5,22.8,,,,
MID-C2H,Echo 3,AVU,3600,407200.9,411508.8,3600.0,0,6.0,0.53,-0.277,42.0,37.5,,,,
MID-C2H,Echo 3,AVU,3700,407200.9,411508.8,3700.0,0,6.0,0.63,-0.416,44.5,33.2,,,,
MID-C2H,Echo 3,AVU,3800,407200.9,411508.8,3800.0,0,6.0,0.22,-0.157,31.8,27.7,,,,
MID-C2H,Echo 3,AVU,3900,407200.9,411509.1,3900.0,0.2,6.0,0.54,0.199,36.6,30.7,,,,
MID-C2H,Echo 3,AVU,4000,407200.9,411509.1,4000.0,0,6.0,0.7,-0.431,34.9,18.2,,,,
MID-C2H,Echo 3,AVU,4100,407201.0,411510.0,4100.0,0.51,6.0,0.77,0.511,41.2,22.5,,,,
MID-C2H,Echo 3,AVU,4200,407201.1,411511.2,4200.0,0.71,6.0,0.47,0.201,26.7,28.7,,,,
MID-C2H,Echo 3,AVU,4300,407201.2,411512.0,4300.0,0.44,6.0,0.49,-0.272,33.5,34.1,,,,
MID-C2H,Echo 3,AVU,4400,407201.2,411512.0,4400.0,0,6.0,0.77,-0.551,47.3,27.4,,,,
MID-C2H,Echo 3,AVU,4500,407201.3,411512.7,4499.9,0.42,6.0,0.61,0.422,41.7,35.9,,,,
MID-C2H,Echo 3,AVU,4600,407201.3,411512.7,4599.9,0,6.0,0.57,-0.431,44.7,20.4,,,,
MID-C2H,Echo 3,AVU,4700,407201.3,411512.7,4699.9,0,6.0,0.57,-0.547,37.5,18.1,,,,
MID-C2H,Echo 3,AVU,4800,407201.4,411513.7,4799.9,0.55,6.0,0.82,0.546,30.5,21.3,,,,
MID-C2H,Echo 3,AVU,4900,407201.4,411514.4,4899.9,0.43,6.0,0.42,-0.113,39.2,23.1,,,,
MID-C2H,Echo 3,AVU,5000,407201.5,411515.1,4999.9,0.38,6.0,0.22,-0.052,43.1,18.5,,,,
MID-C2H,Echo 3,AVU,5100,407201.6,411516.0,5099.9,0.51,6.0,0.21,0.125,44.0,34.5,,,,
MID-C2H,Echo 3,AVU,5200,407201.7,411517.2,5199.9,0.71,6.0,0.25,0.204,30.6,31.4,,,,
MID-C2H,Echo 3,AVU,5300,407201.8,411518.1,5299.9,0.49,6.0,0.31,-0.217,26.4,21.2,,,,
MID-C2H,Echo 3,AVU,5400,407201.9,411519.2,5399.9,0.67,6.0,0.39,0.175,29.0,20.5,,,,
MID-C2H,Echo 3,AVU,5500,407201.9,411519.2,5499.9,0,6.0,1.02,-0.873,41.1,28.9,,,,
MID-C2H,Echo 3,AVU,5600,407201.9,411519.2,5599.9,0,6.0,0.67,-0.379,46.4,26.0,,,,
MID-C2H,Echo 3,AVU,5700,407202.0,411520.0,5699.9,0.42,6.0,0.67,0.422,28.8,20.5,,,,
MID-C2H,Echo 3,AVU,5800,407202.0,411520.0,5799.9,0,6.0,0.67,-0.466,44.7,35.5,,,,
MID-C2H,Echo 3,AVU,5900,407202.1,411520.4,5899.9,0.27,6.0,0.5,0.271,43.7,35.8,,,,
MID-C2H,Echo 3,AVU,6000,407202.1,411520.4,5999.9,0,6.0,0.79,-0.587,38.7,38.5,,,,
MID-C2H,Echo 3,AVU,6100,407202.1,411521.0,6099.9,0.32,6.0,0.53,0.317,39.9,33.5,,,,
MID-C2H,Echo 3,AVU,6200,407202.2,411521.8,6199.9,0.47,6.0,0.38,0.152,46.7,39.3,,,,
MID-C2H,Echo 3,AVU,6300,407202.2,411521.8,6299.9,0,6.0,0.88,-0.79,26.9,27.7,,,,
MID-C2H,Echo 3,AVU,6400,407202.2,411521.8,6399.9,0,6.0,0.59,-0.274,41.1,27.3,,,,
MID-C2H,Echo 3,AVU,6500,407202.4,411523.8,6499.9,1.15,6.0,1.43,1.147,39.2,38.6,,,,
MID-C2H,Echo 3,AVU,6600,407203.2,411531.6,6599.6,4.5,6.0,3.52,3.354,34.0,25.2,,,,
MID-C2H,Echo 3,AVU,6700,407204.7,411545.7,6698.6,8.18,6.0,3.77,3.677,35.7,31.1,,,,
MID-C2H,Echo 3,AVU,6800,407206.6,411565.6,6796.5,11.54,6.0,3.48,3.357,26.1,35.7,,,,
MID-C2H,Echo 3,AVU,6900,407209.3,411592.3,6892.9,15.56,6.0,4.36,4.022,35.2,22.7,,,,
MID-C2H,Echo 3,AVU,7000,407212.5,411626.4,6986.8,20.12,6.0,4.61,4.561,25.6,37.2,,,,
MID-C2H,Echo 3,AVU,7100,407217.1,411666.1,7078.4,23.56,6.0,3.78,3.437,26.4,39.5,,,,
MID-C2H,Echo 3,AVU,7200,407222.1,411712.6,7166.9,27.83,6.0,4.44,4.278,45.5,33.0,,,,
MID-C2H,Echo 3,AVU,7300,407228.3,411764.5,7252.1,31.49,6.0,3.95,3.661,44.2,24.7,,,,
MID-C2H,Echo 3,AVU,7400,407234.6,411823.3,7332.7,36.32,6.0,4.84,4.824,28.5,21.6,,,,
MID-C2H,Echo 3,AVU,7500,407241.2,411887.6,7408.9,40.33,6.0,4.31,4.015,40.9,23.5,,,,
MID-C2H,Echo 3,AVU,7600,407248.7,411957.6,7480.0,44.72,6.0,4.42,4.388,42.0,25.5,,,,
MID-C2H,Echo 3,AVU,7700,407256.1,412032.5,7545.6,48.97,6.0,4.38,4.248,41.0,28.6,,,,
MID-C2H,Echo 3,AVU,7800,407264.5,412111.1,7606.9,52.26,6.0,3.61,3.286,42.4,37.8,,,,
MID-C2H,Echo 3,AVU,7900,407272.8,412194.1,7662.1,56.47,6.0,4.51,4.215,24.9,27.9,,,,
MID-C2H,Echo 3,AVU,8000,407282.0,412280.9,7711.2,60.6,6.0,4.31,4.125,43.0,24.8,,,,
MID-C2H,Echo 3,AVU,8100,407292.2,412370.9,7754.0,64.69,6.0,4.28,4.091,45.5,39.9,,,,
MID-C2H,Echo 3,AVU,8200,407301.8,412463.9,7789.6,69.13,6.0,4.74,4.447,30.5,30.6,,,,
MID-C2H,Echo 3,AVU,8300,407312.8,412559.0,7818.9,72.96,6.0,3.88,3.831,30.5,33.4,,,,
MID-C2H,Echo 3,AVU,8400,407321.5,412655.7,7841.8,76.77,6.0,4.12,3.808,29.4,30.0,,,,
MID-C2H,Echo 3,AVU,8500,407332.7,412754.0,7857.9,80.69,6.0,3.98,3.917,48.5,38.9,,,,
MID-C2H,Echo 3,AVU,8600,407344.5,412853.0,7866.0,85.35,6.0,4.82,4.664,32.5,35.0,,,,
MID-C2H,Echo 3,AVU,8700,407355.1,412952.3,7870.3,87.55,6.0,2.34,2.201,85.7,35.6,1,468640,9738,6781
MID-C2H,Echo 3,AVU,8800,407365.6,413051.6,7872.8,88.58,6.0,1.19,1.029,81.0,32.9,,,,
MID-C2H,Echo 3,AVU,8900,407376.1,413151.1,7874.1,89.26,6.0,0.86,0.673,64.9,24.0,2,522459,10047,7270
MID-C2H,Echo 3,AVU,9000,407386.4,413250.6,7874.8,89.6,6.0,0.49,0.346,98.8,30.6,,,,
MID-C2H,Echo 3,AVU,9100,407397.4,413350.0,7874.5,90.16,6.0,0.71,0.561,87.8,39.0,3,415946,10683,7449
MID-C2H,Echo 3,AVU,9200,407408.1,413449.4,7875.3,89.54,6.0,0.63,-0.625,93.3,33.9,,,,
MID-C2H,Echo 3,AVU,9300,407420.0,413548.7,7875.9,89.65,6.0,0.3,0.111,91.2,25.5,4,594437,11067,6325
MID-C2H,Echo 3,AVU,9400,407430.4,413648.2,7877.1,89.31,6.0,0.35,-0.342,75.1,33.3,,,,
MID-C2H,Echo 3,AVU,9500,407441.6,413747.5,7877.3,89.9,6.0,0.73,0.598,68.0,24.1,5,536375,10965,7410
MID-C2H,Echo 3,AVU,9600,407453.3,413847.0,7877.3,90.0,6.0,0.12,0.094,67.0,36.9,,,,
MID-C2H,Echo 3,AVU,9700,407464.5,413946.4,7877.3,89.98,6.0,0.14,-0.021,87.6,33.6,6,409749,9991,6575
MID-C2H,Echo 3,AVU,9800,407474.4,414045.8,7876.8,90.33,6.0,0.68,0.356,71.9,24.4,,,,
MID-C2H,Echo 3,AVU,9900,407485.5,414145.4,7877.0,89.83,6.0,0.55,-0.502,99.2,26.2,7,373751,10815,7333
MID-C2H,Echo 3,AVU,10000,407496.4,414244.7,7876.4,90.35,6.0,0.83,0.515,76.3,33.5,,,,
MID-C2H,Echo 3,AVU,10100,407505.4,414344.0,7875.7,90.42,6.0,0.09,0.076,75.9,34.0,8,556724,10836,6386
MID-C2H,Echo 3,AVU,10200,407515.5,414443.3,7875.7,90.01,6.0,0.59,-0.412,87.2,22.8,,,,
MID-C2H,Echo 3,AVU,10300,407527.2,414542.9,7875.5,90.09,6.0,0.31,0.08,82.9,37.5,9,403424,10777,6911
MID-C2H,Echo 3,AVU,10400,407538.3,414642.3,7876.4,89.51,6.0,0.9,-0.584,77.7,23.9,,,,
MID-C2H,Echo 3,AVU,10500,407548.5,414741.8,7877.3,89.45,6.0,0.32,-0.054,76.2,30.6,10,517581,11530,6602
MID-C2H,Echo 3,AVU,10600,407560.3,414841.2,7878.3,89.43,6.0,0.19,-0.02,91.6,36.1,,,,
MID-C2H,Echo 3,AVU,10700,407570.9,414940.6,7878.3,90.03,6.0,0.86,0.596,97.6,21.3,11,580259,10166,6247
MID-C2H,Echo 3,AVU,10800,407580.4,415040.2,7878.6,89.83,6.0,0.41,-0.2,79.9,23.8,,,,
MID-C2H,Echo 3,AVU,10900,407590.5,415139.7,7879.5,89.5,6.0,0.59,-0.328,64.5,33.2,12,345290,11035,6251
MID-C2H,Echo 3,AVU,11000,407602.2,415239.0,7879.3,90.07,6.0,0.74,0.571,85.4,22.5,,,,
MID-C2H,Echo 3,AVU,11100,407613.1,415338.3,7879.6,89.84,6.0,0.58,-0.232,70.5,25.4,13,387399,10036,6170
MID-C2H,Echo 3,AVU,11200,407624.1,415437.6,7879.8,89.92,6.0,0.33,0.077,62.6,32.0,,,,
MID-C2H,Echo 3,AVU,11300,407635.5,415537.1,7879.2,90.31,6.0,0.58,0.394,93.2,34.7,14,526857,11485,7433
MID-C2H,Echo 3,AVU,11400,407647.5,415636.4,7879.9,89.63,6.0,0.74,-0.676,73.7,39.5,,,,
MID-C2H,Echo 3,AVU,11500,407659.3,415735.9,7880.1,89.88,6.0,0.39,0.243,87.6,35.6,15,425116,11419,6252
MID-C2H,Echo 3,AVU,11600,407670.7,415835.2,7880.8,89.59,6.0,0.42,-0.285,78.5,23.2,,,,
MID-C2H,Echo 3,AVU,11700,407680.9,415934.7,7880.2,90.35,6.0,0.85,0.759,73.1,25.8,16,577204,10884,7095
MID-C2H,Echo 3,AVU,11800,407690.2,416034.3,7879.4,90.44,6.0,0.24,0.089,72.5,21.8,,,,
MID-C2H,Echo 3,AVU,11900,407701.7,416133.6,7879.0,90.25,6.0,0.51,-0.186,64.8,36.8,17,386970,9372,7124
MID-C2H,Echo 3,AVU,12000,407713.3,416233.0,7878.6,90.23,6.0,0.16,-0.026,96.2,33.1,,,,
MID-C2H,Echo 3,AVU,12100,407722.8,416332.3,7878.0,90.33,6.0,0.31,0.104,85.3,18.2,18,356952,9744,6615
MID-C2H,Echo 3,AVU,12200,407733.2,416431.8,7877.9,90.02,6.0,0.62,-0.315,84.4,22.1,,,,
MID-C2H,Echo 3,AVU,12300,407744.6,416531.2,7878.3,89.81,6.0,0.47,-0.211,71.7,33.6,19,374275,9725,7171
MID-C2H,Echo 3,AVU,12400,407755.1,416630.5,7878.0,90.19,6.0,0.47,0.383,77.8,20.1,,,,
MID-C2H,Echo 3,AVU,12500,407766.8,416729.9,7878.6,89.64,6.0,0.81,-0.546,65.2,31.6,20,507346,9708,6162
MID-C2H,Echo 3,AVU,12600,407775.9,416829.4,7879.1,89.7,6.0,0.1,0.059,94.3,37.9,,,,
MID-C2H,Echo 3,AVU,12700,407786.6,416928.8,7878.5,90.35,6.0,0.87,0.643,90.4,27.3,21,490166,8624,7278
MID-C2H,Echo 3,AVU,12800,407797.2,417028.1,7878.9,89.78,6.0,0.77,-0.568,69.0,30.0,,,,
MID-C2H,Echo 3,AVU,12900,407807.3,417127.7,7879.4,89.68,6.0,0.3,-0.097,80.2,26.5,22,588769,9425,6200
MID-C2H,Echo 3,AVU,13000,407819.2,417227.2,7879.6,89.89,6.0,0.34,0.213,95.4,23.1,,,,
MID-C2H,Echo 3,AVU,13100,407828.8,417326.5,7878.8,90.46,6.0,0.77,0.562,83.7,25.9,23,463484,11196,7100
MID-C2H,Echo 3,AVU,13200,407838.2,417425.9,7878.1,90.39,6.0,0.15,-0.069,82.2,32.0,,,,
MID-C2H,Echo 3,AVU,13300,407848.3,417525.3,7877.7,90.24,6.0,0.33,-0.143,97.2,21.7,24,513376,11139,7099
MID-C2H,Echo 3,AVU,13400,407859.8,417624.6,7877.6,90.07,6.0,0.28,-0.169,66.2,23.5,,,,
MID-C2H,Echo 3,AVU,13500,407871.2,417724.2,7877.6,90.01,6.0,0.25,-0.061,63.2,36.4,25,400793,9121,6345
MID-C2H,Echo 3,AVU,13600,407882.8,417823.5,7877.9,89.8,6.0,0.56,-0.217,92.8,32.1,,,,
MID-C2H,Echo 3,AVU,13700,407892.7,417922.8,7877.8,90.1,6.0,0.31,0.3,79.4,20.0,26,441447,10151,6279
MID-C2H,Echo 3,AVU,13800,407903.4,418022.3,7878.6,89.5,6.0,0.77,-0.595,85.9,20.8,,,,
MID-C2H,Echo 3,AVU,13900,407913.3,418121.7,7878.5,90.08,6.0,0.61,0.579,71.0,32.4,27,350940,9791,6542
MID-C2H,Echo 3,AVU,14000,407924.0,418221.0,7878.9,89.76,6.0,0.4,-0.317,94.3,37.4,,,,
MID-C2H,Echo 3,AVU,14100,407935.8,418320.4,7879.8,89.47,6.0,0.33,-0.293,78.1,28.5,28,427876,9169,6268
MID-C2H,Echo 3,AVU,14200,407945.9,418419.8,7881.0,89.33,6.0,0.4,-0.142,94.5,18.7,,,,
MID-C2H,Echo 3,AVU,14300,407954.9,418519.2,7881.9,89.5,6.0,0.47,0.171,75.8,25.2,29,421719,8313,7374
MID-C2H,Echo 3,AVU,14400,407965.3,418618.6,7882.7,89.5,6.0,0.18,0.002,68.1,31.7,,,,
MID-C2H,Echo 3,AVU,14500,407977.0,418718.1,7883.1,89.78,6.0,0.46,0.279,96.3,21.5,30,565245,9650,6190
MID-C2H,Echo 3,AVU,14600,407987.5,418817.5,7883.2,89.93,6.0,0.35,0.147,77.5,36.0,,,,
MID-C2H,Echo 3,AVU,14700,407996.7,418917.0,7884.0,89.57,6.0,0.48,-0.356,76.8,27.9,31,454584,9776,6579
MID-C2H,Echo 3,AVU,14800,408007.5,419016.4,7884.2,89.91,6.0,0.43,0.338,69.7,29.8,,,,
MID-C2H,Echo 3,AVU,14900,408018.6,419115.9,7884.3,89.91,6.0,0.01,0.004,65.6,19.9,32,553606,11086,7169
MID-C2H,Echo 3,AVU,15000,408027.6,419215.3,7884.6,89.82,6.0,0.22,-0.093,79.1,25.4,,,,
MID-C2H,Echo 3,AVU,15100,408037.3,419314.8,7885.3,89.6,6.0,0.56,-0.216,97.4,37.9,33,437245,10259,6643
MID-C2H,Echo 3,AVU,15200,408047.9,419414.4,7886.0,89.59,6.0,0.08,-0.01,95.6,38.6,,,,
MID-C2H,Echo 3,AVU,15300,408057.6,419513.9,7887.2,89.31,6.0,0.31,-0.289,63.5,39.9,34,448350,11749,7272
MID-C2H,Echo 3,AVU,15400,408068.5,419613.4,7888.7,89.18,6.0,0.21,-0.124,90.4,19.4,,,,
MID-C2H,Echo 3,AVU,15500,408078.4,419712.7,7889.4,89.59,6.0,0.65,0.409,85.0,27.5,35,586429,10500,7148
MID-C2H,Echo 3,AVU,15600,408087.6,419812.1,7889.6,89.89,6.0,0.54,0.301,91.9,36.1,,,,
MID-C2H,Echo 3,AVU,15700,408098.0,419911.4,7888.9,90.35,6.0,0.53,0.459,97.5,31.8,36,505791,9036,7076
MID-C2H,Echo 3,AVU,15800,408108.2,420010.9,7888.3,90.38,6.0,0.11,0.025,88.5,30.8,,,,
MID-C2H,Echo 3,AVU,15900,408118.8,420110.4,7888.6,89.85,6.0,0.78,-0.528,83.2,28.6,37,356583,10307,7198
MID-C2H,Echo 3,AVU,16000,408129.0,420209.8,7888.3,90.17,6.0,0.54,0.32,92.0,39.3,,,,
MID-C2H,Echo 3,AVU,16100,408138.4,420309.3,7888.2,90.05,6.0,0.15,-0.118,97.5,18.8,38,380549,8482,6927
MID-C2H,Echo 3,AVU,16200,408149.9,420408.8,7887.3,90.53,6.0,0.75,0.479,92.9,36.5,,,,
MID-C2H,Echo 3,AVU,16300,408161.5,420508.3,7886.2,90.6,6.0,0.29,0.076,70.4,36.7,39,508520,8744,7430
MID-C2H,Echo 3,AVU,16400,408171.6,420607.8,7884.9,90.76,6.0,0.21,0.157,97.5,18.9,,,,
MID-C2H,Echo 3,AVU,16500,408182.2,420707.2,7884.5,90.2,6.0,0.61,-0.562,99.1,31.0,40,391578,9548,6372
MID-C2H,Echo 3,AVU,16600,408193.1,420806.8,7883.8,90.39,6.0,0.31,0.191,81.6,25.7,,,,
MID-C2H,Echo 3,AVU,16700,408202.4,420906.2,7882.9,90.53,6.0,0.19,0.134,92.3,37.5,41,554199,8562,7303
MID-C2H,Echo 3,AVU,16800,408212.6,421005.7,7883.4,89.7,6.0,0.96,-0.82,96.5,19.1,,,,
MID-C2H,Echo 3,AVU,16900,408222.8,421105.2,7883.7,89.87,6.0,0.38,0.167,94.6,36.9,42,531316,9876,6863
MID-C2H,Echo 3,AVU,17000,408233.0,421204.7,7884.1,89.78,6.0,0.14,-0.095,72.1,38.5,,,,
MID-C2H,Echo 3,AVU,17100,408243.7,421304.2,7883.3,90.41,6.0,0.67,0.63,62.4,27.9,43,420060,11548,7004
MID-C2H,Echo 3,AVU,17200,408253.1,421403.6,7883.5,89.91,6.0,0.77,-0.493,70.9,28.2,,,,
MID-C2H,Echo 3,AVU,17300,408263.5,421503.0,7883.6,89.96,6.0,0.37,0.042,74.7,35.2,44,384500,10543,6272
MID-C2H,Echo 3,AVU,17400,408274.7,421602.3,7884.2,89.66,6.0,0.48,-0.291,77.6,20.3,,,,
MID-C2H,Echo 3,AVU,17500,408284.6,421701.7,7884.6,89.72,6.0,0.39,0.057,89.0,39.5,45,473842,8723,7042
MID-C3H,Echo 3,SBL,100,407856.4,411569.0,100.0,0,6.0,0.59,-0.289,24.4,21.2,,,,
MID-C3H,Echo 3,SBL,200,407856.4,411569.1,200.0,0.04,6.0,0.32,0.04,32.3,22.2,,,,
MID-C3H,Echo 3,SBL,300,407856.4,411569.1,300.0,0,6.0,0.51,-0.266,26.7,38.4,,,,
MID-C3H,Echo 3,SBL,400,407856.4,411569.3,400.0,0.17,6.0,0.3,0.166,30.1,19.8,,,,
MID-C3H,Echo 3,SBL,500,407856.4,411569.3,500.0,0,6.0,0.88,-0.563,40.6,29.0,,,,
MID-C3H,Echo 3,SBL,600,407856.4,411569.4,600.0,0.03,6.0,0.35,0.028,44.1,35.4,,,,
MID-C3H,Echo 3,SBL,700,407856.5,411569.9,700.0,0.27,6.0,0.41,0.244,47.7,31.4,,,,
MID-C3H,Echo 3,SBL,800,407856.6,411570.9,800.0,0.59,6.0,0.37,0.318,41.4,30.6,,,,
MID-C3H,Echo 3,SBL,900,407856.6,411570.9,900.0,0,6.0,1.03,-0.795,38.8,20.6,,,,
MID-C3H,Echo 3,SBL,1000,407856.7,411571.7,1000.0,0.49,6.0,0.75,0.493,49.9,23.6,,,,
MID-C3H,Echo 3,SBL,1100,407856.8,411572.7,1100.0,0.53,6.0,0.25,0.037,24.2,39.7,,,,
MID-C3H,Echo 3,SBL,1200,407856.8,411573.4,1200.0,0.42,6.0,0.14,-0.113,34.8,28.7,,,,
MID-C3H,Echo 3,SBL,1300,407856.8,411573.4,1300.0,0,6.0,0.67,-0.455,32.7,29.6,,,,
MID-C3H,Echo 3,SBL,1400,407856.8,411573.4,1400.0,0,6.0,0.61,-0.297,39.0,32.5,,,,
MID-C3H,Echo 3,SBL,1500,407856.9,411574.0,1500.0,0.37,6.0,0.48,0.374,26.1,34.7,,,,
MID-C3H,Echo 3,SBL,1600,407856.9,411574.0,1600.0,0.01,6.0,0.62,-0.368,42.5,22.4,,,,
MID-C3H,Echo 3,SBL,1700,407857.0,411574.8,1700.0,0.41,6.0,0.67,0.403,33.8,18.4,,,,
MID-C3H,Echo 3,SBL,1800,407857.0,411575.0,1800.0,0.14,6.0,0.37,-0.266,30.9,29.8,,,,
MID-C3H,Echo 3,SBL,1900,407857.0,411575.0,1900.0,0,6.0,0.59,-0.473,29.3,31.9,,,,
MID-C3H,Echo 3,SBL,2000,407857.0,411575.2,2000.0,0.09,6.0,0.1,0.086,31.5,30.4,,,,
MID-C3H,Echo 3,SBL,2100,407857.1,411576.2,2100.0,0.59,6.0,0.6,0.499,48.6,25.8,,,,
MID-C3H,Echo 3,SBL,2200,407857.3,411577.5,2200.0,0.77,6.0,0.45,0.181,35.2,24.5,,,,
MID-C3H,Echo 3,SBL,2300,407857.3,411577.5,2300.0,0,6.0,1.05,-0.773,39.9,38.3,,,,
MID-C3H,Echo 3,SBL,2400,407857.3,411577.5,2400.0,0,6.0,0.86,-0.521,28.6,37.9,,,,
MID-C3H,Echo 3,SBL,2500,407857.3,411578.0,2500.0,0.28,6.0,0.51,0.279,31.4,35.5,,,,
MID-C3H,Echo 3,SBL,2600,407857.3,411578.0,2600.0,0,6.0,0.9,-0.619,31.4,36.2,,,,
MID-C3H,Echo 3,SBL,2700,407857.3,411578.0,2700.0,0,6.0,0.49,-0.195,31.1,19.2,,,,
MID-C3H,Echo 3,SBL,2800,407857.3,411578.0,2800.0,0,6.0,0.55,-0.363,25.3,29.4,,,,
MID-C3H,Echo 3,SBL,2900,407857.3,411578.0,2900.0,0,6.0,0.47,-0.262,29.0,31.1,,,,
MID-C3H,Echo 3,SBL,3000,407857.3,411578.0,3000.0,0,6.0,0.59,-0.343,47.3,26.5,,,,
MID-C3H,Echo 3,SBL,3100,407857.3,411578.0,3100.0,0.02,6.0,0.37,0.02,36.2,32.4,,,,
MID-C3H,Echo 3,SBL,3200,407857.3,411578.0,3200.0,0,6.0,0.54,-0.288,32.6,21.1,,,,
MID-C3H,Echo 3,SBL,3300,407857.4,411578.3,3300.0,0.16,6.0,0.36,0.163,41.8,26.3,,,,
MID-C3H,Echo 3,SBL,3400,407857.4,411578.4,3400.0,0.08,6.0,0.32,-0.084,49.9,26.2,,,,
MID-C3H,Echo 3,SBL,3500,407857.4,411578.4,3500.0,0,6.0,0.86,-0.548,48.7,33.6,,,,
MID-C3H,Echo 3,SBL,3600,407857.4,411578.7,3600.0,0.14,6.0,0.49,0.141,31.0,34.4,,,,
MID-C3H,Echo 3,SBL,3700,407857.4,411578.7,3700.0,0,6.0,0.23,-0.219,29.1,21.5,,,,
MID-C3H,Echo 3,SBL,3800,407857.4,411578.7,3800.0,0,6.0,0.5,-0.478,36.5,20.1,,,,
MID-C3H,Echo 3,SBL,3900,407857.5,411579.6,3900.0,0.53,6.0,0.77,0.533,35.0,39.6,,,,
MID-C3H,Echo 3,SBL,4000,407857.6,411580.5,4000.0,0.49,6.0,0.28,-0.04,47.4,25.6,,,,
MID-C3H,Echo 3,SBL,4100,407857.7,411581.4,4099.9,0.52,6.0,0.37,0.031,32.0,30.1,,,,
MID-C3H,Echo 3,SBL,4200,407857.7,411581.4,4199.9,0,6.0,1.06,-0.775,36.5,31.3,,,,
MID-C3H,Echo 3,SBL,4300,407857.7,411581.4,4299.9,0,6.0,0.39,-0.1,24.5,18.3,,,,
MID-C3H,Echo 3,SBL,4400,407857.7,411581.4,4399.9,0,6.0,0.55,-0.394,36.5,24.8,,,,
MID-C3H,Echo 3,SBL,4500,407857.7,411581.4,4499.9,0,6.0,0.48,-0.171,41.9,20.9,,,,
MID-C3H,Echo 3,SBL,4600,407857.7,411581.6,4599.9,0.13,6.0,0.23,0.134,47.1,25.4,,,,
